"Project ID","Created date","Customer name","Due date","Estimate name","Has Estimate","Has uninvoiced charge","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Date last Job completed ","Performance","Planned end","Planned start","Project code","Project description","Project status","Reference 1","Reference 2","Reference 3","Scenario name","Site name","Standard people","Standard units per hour","Total charge","Uninvoiced total charge","Uninvoiced total charge per unit","Uninvoiced units produced","Unit of measure","Units expected","Units Produced","Units remaining"
"1971566","2019-Oct-10 03:12 PM","Olly","2019-Oct-10 03:10 PM","","No","Yes","Vitamin","","OLLY-36-12PK","Olly","700062.01 Kids Multi + Omega 60ct - Large","Medium","Finished Good","2019-Oct-15 05:19 AM","100.00%","","","1971566","","Closed","100839","","","","MSI Portage","8.00","890.00000","0.00","0.00","0.00000","33612.00000","bottles","33000.00000","33612.00000","-612.00000"
"1971450","2019-Oct-10 02:06 PM","Noosa","2019-Oct-14 02:05 PM","","No","Yes","","","NOOSA-04-03","Noosa","Coconut Almond Blend","","Batch","2019-Oct-29 07:45 AM","100.00%","2019-Oct-28 02:06 PM","2019-Oct-14 02:06 PM","1971450","Coconut chips due 10/18/19 to complete","Closed","33631","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","6840.00000","pounds","6625.00000","6840.00000","-215.00000"
"1971425","2019-Oct-10 01:42 PM","Olly","2019-Oct-10 01:40 PM","","No","Yes","Vitamin","","OLLY-50-BP","Olly","700169.01 Goodbye Stress 50ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-15 06:00 PM","100.00%","","","1971425","","Closed","100839","","","","MSI Portage","8.00","989.00000","0.00","0.00","0.00000","50856.00000","bottles","50000.00000","50856.00000","-856.00000"
"1970540","2019-Oct-10 08:51 AM","Vital Proteins","2019-Oct-18 08:51 AM","","No","Yes","","","VITPRO-11A","Vital Proteins","CP20W Collagen Peptides 20 oz. UPC","","Finished Good","2019-Oct-17 03:15 PM","100.00%","","","1970540","","Closed","9824A","","","","MSI Portage","9.50","576.00000","0.00","0.00","0.00000","19884.00000","canisters","25000.00000","19884.00000","5116.00000"
"1970524","2019-Oct-10 08:22 AM","Olly","2019-Oct-10 08:20 AM","","No","Yes","Vitamin","","OLLY-95-12PK","Olly","700235.01 Kids Sleep 50ct - Large","Large","Finished Good","2019-Oct-16 06:15 PM","100.00%","","","1970524","","Closed","100839","","","","MSI Portage","8.00","900.00000","0.00","0.00","0.00000","68004.00000","bottles","68000.00000","68004.00000","-4.00000"
"1970241","2019-Oct-09 03:44 PM","Mars / Wrigley","2019-Oct-12 03:00 PM","","No","Yes","Gum","","MARS-19A","Mars / Wrigley","10213114 Extra Mixed Berry 40pc 6ct 4cs","Extra","Finished Good","2019-Oct-14 07:00 PM","100.00%","2019-Oct-12 03:00 PM","2019-Oct-11 06:00 AM","1970241","","Closed","","","","","MSI Portage","11.00","7500.00000","0.00","0.00","0.00000","54360.00000","bottles","50400.00000","54360.00000","-3960.00000"
"1970229","2019-Oct-09 03:38 PM","Mars / Wrigley","2019-Oct-11 03:00 PM","","No","Yes","Gum","","MARS-20A","Mars / Wrigley","10213091 Extra Mixed Mint 40pc 6ct 4cs","Extra","Finished Good","2019-Oct-11 08:30 PM","100.00%","2019-Oct-11 03:00 PM","2019-Oct-10 06:00 AM","1970229","","Closed","","","","","MSI Portage","11.00","7500.00000","0.00","0.00","0.00000","48888.00000","bottles","50400.00000","48888.00000","1512.00000"
"1970049","2019-Oct-09 01:28 PM","Daiya Foods","2019-Oct-09 01:28 PM","","No","Yes","Solid Food","","DAIYA-02-03","Daiya Foods","Daiya Salted Caramel Crunch Batch","","Batch","2019-Oct-30 03:01 PM","100.00%","2019-Oct-24 01:28 PM","2019-Oct-23 01:28 PM","1970049","","Closed","019540","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","1050.00000","pounds","800.00000","1050.00000","-250.00000"
"1970043","2019-Oct-09 01:26 PM","Daiya Foods","2019-Oct-09 01:25 PM","","No","Yes","","","DAIYA-02A","Daiya Foods","9000206043 Salted Caramel Generic","","Finished Good","2019-Nov-04 02:37 PM","100.00%","2019-Oct-30 01:27 PM","2019-Oct-28 01:27 PM","1970043","Run after Key Lime","Closed","019540","","","","MSI Portage","3.50","3000.00000","0.00","0.00","0.00000","55660.00000","lids","50000.00000","55660.00000","-5660.00000"
"1970042","2019-Oct-09 01:25 PM","Daiya Foods","2019-Oct-09 01:24 PM","","No","Yes","Solid Food","","DAIYA-01-03","Daiya Foods","Key Lime Crumble Batch","","Batch","2019-Oct-25 12:40 PM","100.00%","2019-Oct-25 01:25 PM","2019-Oct-23 01:25 PM","1970042","","Closed","019540","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","2080.00000","pounds","1002.00000","2080.00000","-1078.00000"
"1970039","2019-Oct-09 01:22 PM","Daiya Foods","2019-Oct-09 01:22 PM","","No","Yes","","","DAIYA-01A","Daiya Foods","9000206033 Key Lime Generic","","Finished Good","2019-Oct-25 02:35 PM","100.00%","2019-Oct-25 01:24 PM","2019-Oct-23 01:24 PM","1970039","","Closed","019540","","","","MSI Portage","3.50","3000.00000","0.00","0.00","0.00000","61660.00000","lids","60000.00000","61660.00000","-1660.00000"
"1970037","2019-Oct-09 01:21 PM","Daiya Foods","2019-Oct-09 01:21 PM","","No","Yes","Solid Food","","DAIYA-03-03","Daiya Foods","Salted Cranberry Harvest Batch","","Batch","2019-Nov-13 03:03 PM","100.00%","2019-Oct-24 01:22 PM","2019-Oct-23 01:22 PM","1970037","","Closed","019540","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","1260.00000","pounds","925.00000","1260.00000","-335.00000"
"1970032","2019-Oct-09 01:15 PM","Daiya Foods","2019-Oct-09 01:15 PM","","No","Yes","","","DAIYA-03A","Daiya Foods","9000206023 Cranberry Harvest Generic","","Finished Good","2019-Nov-13 02:21 PM","100.00%","2019-Oct-24 01:21 PM","2019-Oct-23 01:20 PM","1970032","","Closed","019540","","","","MSI Portage","3.50","3000.00000","0.00","0.00","0.00000","36045.00000","lids","35000.00000","36045.00000","-1045.00000"
"1970028","2019-Oct-09 01:12 PM","Daiya Foods","2019-Oct-09 01:12 PM","","No","Yes","Solid Food","","DAIYA-04-03","Daiya Foods","Daiya Chocolate Coconut Crunch Batch","","Batch","2019-Oct-29 12:11 PM","100.00%","2019-Oct-24 01:14 PM","2019-Oct-21 01:14 PM","1970028","","Closed","019540","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","1500.00000","pounds","1189.00000","1500.00000","-311.00000"
"1970015","2019-Oct-09 01:06 PM","Daiya Foods","2019-Oct-09 01:05 PM","","No","Yes","","","DAIYA-04A","Daiya Foods","9000206013 Chocolate Coconut Generic","","Finished Good","2019-Nov-08 02:53 PM","100.00%","2019-Oct-23 01:11 PM","2019-Oct-21 01:10 PM","1970015","","Closed","019540","","","","MSI Portage","3.50","3000.00000","0.00","0.00","0.00000","77690.00000","lids","70000.00000","77690.00000","-7690.00000"
"1969464","2019-Oct-09 08:34 AM","Olly","","","No","Yes","Pouches","","OLLY-113","Olly","700270.01 Undeniable Beauty 10Ct. Travel Pack","","Finished Good","2019-Oct-22 04:33 PM","100.00%","","","1969464","","Closed","100839","","","","MSI Portage","4.00","760.00000","0.00","0.00","0.00000","41448.00000","pouches","40000.00000","41448.00000","-1448.00000"
"1969419","2019-Oct-09 07:57 AM","Dean Foods","2019-Dec-13 07:55 AM","","No","No","","","DEAN-03","Dean Foods","Deans Foods Granola","","Finished Good","","100.00%","2019-Dec-11 07:59 AM","2019-Nov-20 07:57 AM","1969419","Bulk material due 11.18.19
Run after Almonds complete","Booked","12.13.19 R","","","","MSI Portage","3.50","3000.00000","0.00","0.00","0.00000","0.00000","lids","219240.00000","0.00000","219240.00000"
"1969287","2019-Oct-08 06:11 PM","Mars / Wrigley","2019-Oct-18 03:00 PM","","No","Yes","Gum","","MARS-20-03","Mars / Wrigley","Refresher Mixed Mint Gum Mixing","","Bulk","2019-Oct-10 09:57 PM","100.00%","2019-Oct-18 03:00 PM","2019-Oct-09 03:00 PM","1969287","","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","4200.00000","kilograms","6400.00000","4200.00000","2200.00000"
"1969286","2019-Oct-08 06:08 PM","Mars / Wrigley","2019-Oct-12 03:00 PM","","No","Yes","Gum","","MARS-19-03","Mars / Wrigley","Refreshers Mixed Berry Gum Mixing","","Bulk","2019-Oct-14 10:00 PM","100.00%","2019-Oct-12 03:00 PM","2019-Oct-10 03:00 PM","1969286","","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","7345.00000","kilograms","6400.00000","7345.00000","-945.00000"
"1969285","2019-Oct-08 06:00 PM","Mars / Wrigley","2019-Oct-31 11:00 PM","","No","Yes","Candy","","MARS-26","Mars / Wrigley","10202907 Dove Truffles Dark Choc Valentine 6ct. 2cs.","","Finished Good","2019-Dec-02 11:00 PM","100.00%","2019-Oct-31 11:00 PM","2019-Oct-09 06:00 AM","3RD PRIORITY","RUN OUT ALL AVAILABLE DARK CHOCOLATE BULK

RECONCILE AND RUN EVERYDAY PEANUT BUTTER","Closed","","","","","MSI Portage","7.50","2105.00000","0.00","0.00","0.00000","218208.00000","bags","219880.00000","218208.00000","1672.00000"
"1969283","2019-Oct-08 05:57 PM","Mars / Wrigley","2019-Oct-31 11:00 PM","","No","Yes","Candy","","MARS-25","Mars / Wrigley","10202904 Dove Truffles Milk Choc Valentine 6ct. 2cs.","","Finished Good","2019-Nov-22 08:30 AM","100.00%","2019-Oct-31 11:00 PM","2019-Oct-09 06:00 AM","2ND PRIORITY VALENTINES","REWORK PALLETS ON HOLD AS SOON AS POSSIBLE DURING PRODUCTION SHIFT

AFTER HITTING THE PROJECT NUMBER, FINISH ON A FULL PALLET, RECONCILE,
GO TO RUNNING VALENTINES DARK 12 CT.","Closed","","","","","MSI Portage","8.50","2315.12500","0.00","0.00","0.00000","232416.00000","bags","227856.00000","232416.00000","-4560.00000"
"1969094","2019-Oct-08 02:21 PM","Noosa","2019-Oct-08 02:20 PM","","No","Yes","","","NOOSA-06-03","Noosa","Salted Caramel Chocolate Blend","","Batch","2019-Oct-12 11:05 AM","100.00%","","","1969094","","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","1980.00000","pounds","5000.00000","1980.00000","3020.00000"
"1969068","2019-Oct-08 01:53 PM","Vital Proteins","2019-Oct-18 01:53 PM","","No","Yes","Bottles","","VITPRO-10","Vital Proteins","WATSL12U4PK Collagen Water (Strawberry Lemon) 12oz, 4 Pack","","Finished Good","2019-Oct-14 01:01 PM","100.00%","","","1969068","","Closed","9984A","","","","MSI Portage","8.50","304.25000","0.00","0.00","0.00000","3360.00000","cartons","3000.00000","3360.00000","-360.00000"
"1969065","2019-Oct-08 01:52 PM","Vital Proteins","2019-Oct-18 01:52 PM","","No","Yes","Bottles","","VITPRO-08","Vital Proteins","WATBM12U4PK Collagen Water (Blueberry Mint) 12oz, 4 Pack","","Finished Good","2019-Oct-15 01:00 PM","100.00%","","","1969065","","Closed","9984A","","","","MSI Portage","8.50","304.25000","0.00","0.00","0.00000","3344.00000","cartons","3000.00000","3344.00000","-344.00000"
"1969062","2019-Oct-08 01:51 PM","Vital Proteins","2019-Oct-18 01:51 PM","","No","Yes","Bottles","","VITPRO-06","Vital Proteins","WATRL12U4PK Collagen Water (Lemon Slice) 12oz, 4 Pack","","Finished Good","2019-Oct-11 02:46 PM","100.00%","","","1969062","","Closed","9984A","","","","MSI Portage","8.50","304.25000","0.00","0.00","0.00000","3344.00000","cartons","3000.00000","3344.00000","-344.00000"
"1968980","2019-Oct-08 12:55 PM","Noosa","2019-Oct-11 12:55 PM","","No","Yes","","","NOOSA-08-03","Noosa","Coffee Chocolate Almond","","Batch","2019-Oct-12 11:54 AM","100.00%","2019-Oct-08 12:55 PM","2019-Oct-08 12:55 PM","1968980","","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","4480.00000","pounds","2400.00000","4480.00000","-2080.00000"
"1968329","2019-Oct-08 09:09 AM","General Mills","","","No","Yes","Cups","","GNMILL-26","General Mills","16226000 Spicy Nacho Pasta 2.6oz Cup","","Finished Good","2019-Oct-09 11:34 AM","100.00%","","2019-Oct-08 06:30 AM","26-3rd-SALESSAMPLES","SALES SAMPLES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","296.00000","cups","300.00000","296.00000","4.00000"
"1968323","2019-Oct-08 09:07 AM","General Mills","","","No","Yes","Cups","","GNMILL-25","General Mills","16225000 Pepper Jack Queso Pasta 2.6oz Cup","","Finished Good","2019-Oct-09 11:17 AM","100.00%","","2019-Oct-08 06:30 AM","25-2nd-SALESSAMPLE","SALES SAMPLE","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","290.00000","cups","300.00000","290.00000","10.00000"
"1968304","2019-Oct-08 08:40 AM","General Mills","","","No","Yes","Cups","","GNMILL-24","General Mills","16224000 Three Cheese Pasta 2.6oz Cup","","Finished Good","2019-Oct-09 10:54 AM","100.00%","","2019-Oct-08 06:30 AM","24-1ST-SALESSAMPLE","SALES SAMPLE RUN","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","284.00000","cups","300.00000","284.00000","16.00000"
"1968295","2019-Oct-08 08:37 AM","Olly","2019-Oct-08 08:35 AM","","No","Yes","Vitamin","","OLLY-103-12PK","Olly","700251.01 Active Immunity Berry 45ct - Medium","Medium","Finished Good","2019-Oct-10 09:00 AM","100.00%","","","1968295","Keep an eye on bottle labels","Closed","100839","","","","MSI Portage","8.00","957.25000","0.00","0.00","0.00000","33300.00000","bottles","41000.00000","33300.00000","7700.00000"
"1968256","2019-Oct-08 08:03 AM","General Mills","","","No","Yes","Pouches","","GNMILL-23WIP","General Mills","Cheesy Pizza Pouch - WIP","","WIP","2019-Oct-09 10:37 PM","100.00%","","2019-Oct-08 06:30 AM","23WIP-TRIAL","TRIAL BATCH","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","6900.00000","pouches","18000.00000","6900.00000","11100.00000"
"1968212","2019-Oct-08 07:29 AM","Olly","2019-Oct-08 07:25 AM","","No","Yes","Vitamin","","OLLY-07-BP","Olly","#700135.01 Olly Men's Multi 108ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-10 11:00 PM","100.00%","","","1968212","","Closed","100839","","","","MSI Portage","8.00","588.00000","0.00","0.00","0.00000","49428.00000","bottles","63500.00000","49428.00000","14072.00000"
"1967448","2019-Oct-07 02:33 PM","Mars / Wrigley","2019-Oct-18 11:00 PM","","No","Yes","Gum","","MARS-05","Mars / Wrigley","10195955 Extra Polar Ice 40pc - 24ct","Extra","Finished Good","2019-Oct-25 12:00 PM","100.00%","2019-Oct-18 11:00 PM","2019-Oct-07 03:00 PM","1967448","You must first use lot number starting with 931 until you've used all of that lot then go to lot 932","Closed","","","","","MSI Portage","11.00","7502.00000","0.00","0.00","0.00000","292080.00000","bottles","400000.00000","292080.00000","107920.00000"
"1966224","2019-Oct-07 08:34 AM","General Mills","","","No","Yes","","","GNMILL-23-03","General Mills","Cheesy Pizza Seasoning Blend - Batch","","Batch","","100.00%","","2019-Oct-08 06:30 AM","23-03-SALESSAMPLES","DO NOT USE ONION POWDER UNTIL AUTHORIZED.
1 BATCH","Open","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","600.00000","pounds","600.00000","600.00000","0.00000"
"1965778","2019-Oct-04 02:36 PM","Mars / Wrigley","2019-Oct-10 11:00 PM","","No","Yes","Gum","","MARS-02","Mars / Wrigley","10194979 Eclipse Winterfrost Eiffel 120pc 24ct","","Finished Good","2019-Oct-10 05:30 PM","100.00%","2019-Oct-10 11:00 PM","2019-Oct-08 03:00 PM","1965778","","Closed","","","","","MSI Portage","10.00","2880.00000","0.00","0.00","0.00000","34440.00000","bottles","33600.00000","34440.00000","-840.00000"
"1965554","2019-Oct-04 01:10 PM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-08","Kraft/Heinz","Dark Chocolate Twister Overcap","","Samples","2019-Oct-04 04:30 PM","100.00%","","","08-5TH-TRIAL-100419","HANDFILL
NITROGEN FLUSH
SHELF LIFE SAMPLES","Closed","","","","","MSI Portage","9.00","1250.00000","0.00","0.00","0.00000","36.00000","lids","75.00000","36.00000","39.00000"
"1965419","2019-Oct-04 11:12 AM","RX Bar","","","No","Yes","Solid Food","","RXBAR-03-03B","RX Bar","Maple Powder Blend - Batch","","Batch","2019-Oct-15 08:47 PM","100.00%","","2019-Oct-04 06:30 AM","03-03B-100419","MATERIALS HERE- RECEIVING/QA HASN'T RELEASED
8 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","7175.20000","pounds","6160.00000","7175.20000","-1015.20000"
"1965413","2019-Oct-04 11:08 AM","RX Bar","","","No","Yes","Solid Food","","RXBAR-03-03A","RX Bar","Maple Oat Blend - Batch","","Batch","2019-Oct-15 11:00 PM","100.00%","","2019-Oct-04 06:30 AM","03-03A-100419","23 BATCHES","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","18722.50000","pounds","18400.00000","18722.50000","-322.50000"
"1965080","2019-Oct-04 08:04 AM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-07","Kraft/Heinz","Milk Chocolate Twisters Overcap","","Samples","2019-Oct-04 02:30 PM","100.00%","","","07-4th-TRIAL-100419","HAND FILL
NITROGEN FLUSH
SHELF LIFE SAMPLES","Closed","","","","","MSI Portage","9.00","1250.00000","0.00","0.00","0.00000","67.00000","lids","75.00000","67.00000","8.00000"
"1964831","2019-Oct-03 05:54 PM","Olly","2019-Oct-03 05:50 PM","","No","Yes","Vitamin","","OLLY-104-12PK","Olly","700253.01 Immunity Sleep 36ct - Medium","Medium","Finished Good","2019-Oct-08 03:00 PM","100.00%","","","1964831","","Closed","100839","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","45756.00000","bottles","42000.00000","45756.00000","-3756.00000"
"1964793","2019-Oct-03 04:14 PM","A2 BIO","","","No","No","2oz Bottle","","A2BIO-01-99","A2 BIO","Gabanite Berry 2oz Shot","","Finished Good","2019-Oct-05 08:00 PM","100.00%","","","01-99","REWORK- NEED TO PLACE IN SHIPPERS
641121
641122
641123
641136
641137
641138","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","0.00000","bottles","20820.00000","0.00000","20820.00000"
"1964764","2019-Oct-03 03:13 PM","Hometown Foods","2019-Oct-09 11:36 AM","","No","Yes","Pouches","","HTFOODS-41","Hometown Foods","250034 Holiday Blending FF Chips","","Finished Good","2019-Oct-11 08:00 PM","100.00%","2019-Oct-09 11:36 AM","2019-Oct-07 11:36 AM","1964764","PLEASE DO NOT RUN IF THERE IS NO PO LISTED IN THE REFERENCE FIELD

RAW MATERIAL SHORTAGES :
#12297 Holiday Chocolate Chips - HTFOODS-41-03","Closed","OCT FORECAST","DO NOT RUN IF NO PO","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","52058.00000","pouches","45600.00000","52058.00000","-6458.00000"
"1964693","2019-Oct-03 02:06 PM","Daiya Foods","","","No","No","Solid Food","","DAIYA-01-03","Daiya Foods","Key Lime Crumble Batch","","Batch","","100.00%","","","1964693","","Closed","","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","","pounds","850.00000","0.00000","850.00000"
"1964576","2019-Oct-03 01:27 PM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-01","Kraft/Heinz","5516126 Health Overcap","","Finished Good","2019-Oct-04 03:45 PM","100.00%","","2019-Oct-04 06:30 AM","01-3RD-TRIAL-100419","HAND FILL
NITROGEN FLUSH REQUIRED
SHELF LIFE SAMPLES","Closed","","","","","MSI Portage","7.00","5725.00000","0.00","0.00","0.00000","131.00000","lids","1000.00000","131.00000","869.00000"
"1964574","2019-Oct-03 01:25 PM","Kraft/Heinz","","","No","Yes","Lids","","KRAFT-09","Kraft/Heinz","5531096 Graham Cracker Twisters Overcap","","Finished Good","2019-Oct-04 01:00 PM","100.00%","","2019-Oct-04 06:30 AM","09-2nd-TRIAL-100419","SCALE FILL
NITROGEN FLUSH REQUIRED
SHELF LIFE SAMPLES","Closed","","","","","MSI Portage","7.00","5725.00000","0.00","0.00","0.00000","128.00000","lids","1000.00000","128.00000","872.00000"
"1964367","2019-Oct-03 12:37 PM","Vital Proteins","","","No","Yes","","","VITPRO-11","Vital Proteins","CP20X Collagen Peptides 20oz","","Finished Good","2019-Oct-10 01:30 PM","100.00%","","","1964367","","Closed","","","","","MSI Portage","9.50","576.00000","0.00","0.00","0.00000","12296.00000","canisters","25000.00000","12296.00000","12704.00000"
"1963519","2019-Oct-03 07:08 AM","Unilever","2020-Feb-01 07:08 AM","","No","No","Bottles","","UNILEV-01","Unilever","84170592 Hellmans Real Mayo Sqz 6/5.75 oz","","Finished Good","","100.00%","2020-Feb-01 07:08 AM","2020-Jan-27 07:08 AM","1963519","PLEASE DO NOT RUN IF THERE IS NO PO IN THE REFERENCE FIELD","Booked","JAN 2020 FORECAST","DO NOT RUN IF NO PO","","","MSI Portage","10.00","3750.00000","0.00","0.00","0.00000","0.00000","bottles","138000.00000","0.00000","138000.00000"
"1963489","2019-Oct-03 06:56 AM","Unilever","2020-Jan-25 06:56 AM","","No","No","Bottles","","UNILEV-01","Unilever","84170592 Hellmans Real Mayo Sqz 6/5.75 oz","","Finished Good","","100.00%","2020-Jan-25 06:57 AM","2020-Jan-20 06:57 AM","1963489","","Booked","4503577924","","","","MSI Portage","10.00","3750.00000","0.00","0.00","0.00000","0.00000","bottles","82800.00000","0.00000","82800.00000"
"1963237","2019-Oct-02 03:13 PM","Unilever","2019-Dec-21 03:13 PM","","No","Yes","Bottles","","UNILEV-01","Unilever","84170592 Hellmans Real Mayo Sqz 6/5.75 oz","","Finished Good","2019-Dec-19 03:00 PM","100.00%","2019-Dec-21 03:15 PM","2019-Dec-16 03:15 PM","1963237","Running over the project number is fine","Closed","4503538446","","","","MSI Portage","10.00","3750.00000","0.00","0.00","0.00000","123084.00000","bottles","82800.00000","123084.00000","-40284.00000"
"1962778","2019-Oct-02 01:34 PM","Olly","2019-Oct-02 01:30 PM","","No","Yes","Vitamin","","OLLY-10-BP","Olly","700136.01 Olly Kids Multi 84ct - Bonus Pack","Bonus Pack","Finished Good","2019-Oct-10 12:27 PM","100.00%","","","1962778","","Closed","100839","","","","MSI Portage","8.00","588.00000","0.00","0.00","0.00000","70083.00000","bottles","70000.00000","70083.00000","-83.00000"
"1962707","2019-Oct-02 12:33 PM","Unilever","2019-Oct-15 12:32 PM","","No","Yes","Bottles","","UNILEV-06","Unilever","#67664157 Best Foods Olive Oil Mayo Sqz 6/5.75 oz","","Finished Good","2019-Oct-15 03:00 PM","100.00%","2019-Oct-15 12:34 PM","2019-Oct-15 12:34 PM","1962707","RUN UNTIL OUT OF MAYO - 4 TOTES ON HAND
UNILEV-06-05	 - JUST ENOUGH SHIPPERS TO RUN THIS PROJECT...WILL NEED TO REORDER MORE BY END OF THE YR","Closed","4503450797","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","26172.00000","bottles","27700.00000","26172.00000","1528.00000"
"1962704","2019-Oct-02 12:25 PM","Unilever","2019-Oct-14 12:26 PM","","No","Yes","Bottles","","UNILEV-05","Unilever","#67664156 Hellmans Olive Oil Mayo Sqz 6/5.75 oz","","Finished Good","2019-Oct-14 03:00 PM","100.00%","2019-Oct-14 12:28 PM","2019-Oct-14 12:28 PM","1962704","RUN OUT JUL1619CFE BATCHES 
UNILEV-05-06B - ONLY 23400 BACK LABELS AVAILABLE - RUN UNTIL LABELS RUN OUT","Closed","4503450797","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","21576.00000","bottles","23400.00000","21576.00000","1824.00000"
"1962647","2019-Oct-02 11:49 AM","Daiya Foods","","","No","No","Solid Food","","DAIYA-01-03","Daiya Foods","Key Lime Crumble Batch","","Batch","","100.00%","","","1962647","","Closed","OCT FORECAST","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","","pounds","1300.00000","0.00000","1300.00000"
"1962356","2019-Oct-02 09:53 AM","Phonomenal","2019-Oct-11 09:52 AM","","No","Yes","","","PHONOM-02WIPg","Phonomenal","Vegetable Stock Pouches","","WIP","2019-Oct-05 12:00 AM","100.00%","","","1962356","Please run out all vegetable soup base.","Closed","1008","","","","MSI Portage","1.50","1750.00000","0.00","0.00","0.00000","12800.00000","pouches","12000.00000","12800.00000","-800.00000"
"1962155","2019-Oct-02 08:13 AM","Olly","2019-Oct-02 08:10 AM","","No","Yes","Vitamin","","OLLY-76-12PK","Olly","700170.01 Women's Berry Multi 130ct - Tallboy","","Finished Good","2019-Oct-08 07:00 AM","100.00%","","","1962155","","Closed","100839","","","","MSI Portage","8.00","433.00000","0.00","0.00","0.00000","41868.00000","bottles","42000.00000","41868.00000","132.00000"
"1961404","2019-Oct-01 11:57 AM","Hometown Foods","2019-Oct-04 11:00 PM","","No","Yes","","","HTFOODS-26","Hometown Foods","5150008002 Cream Cheese Pastry Bag","","Finished Good","2019-Oct-03 08:00 PM","100.00%","2019-Oct-04 11:00 PM","2019-Oct-02 06:00 AM","1961404","","Closed","","","","","MSI Portage","8.00","1840.00000","0.00","0.00","0.00000","34020.00000","bags","33000.00000","34020.00000","-1020.00000"
"1961399","2019-Oct-01 11:54 AM","Hometown Foods","2019-Oct-11 11:00 PM","","No","Yes","","","HTFOODS-27","Hometown Foods","5150008000 Vanilla Pastry Bag","","Finished Good","2019-Oct-24 12:00 AM","100.00%","2019-Oct-11 11:00 PM","2019-Oct-07 03:00 PM","1961399","","Closed","","","","","MSI Portage","7.50","1725.00000","0.00","0.00","0.00000","85602.00000","bags","84000.00000","85602.00000","-1602.00000"
"1960894","2019-Oct-01 11:05 AM","Hometown Foods","2019-Oct-12 11:05 AM","","No","Yes","Pouches","","HTFOODS-40","Hometown Foods","250080 Rainbow Choc Chip","","Finished Good","2019-Oct-28 11:00 PM","100.00%","2019-Oct-12 11:05 AM","2019-Oct-09 11:05 AM","1960894","RUN OUT THE CANDY","Closed","PBATCH003536","","","","MSI Portage","2.00","1982.00000","0.00","0.00","0.00000","158119.00000","pouches","156000.00000","158119.00000","-2119.00000"
"1959705","2019-Sep-30 01:12 PM","Vital Proteins","2019-Oct-04 01:11 PM","","No","Yes","","","VITPRO-03","Vital Proteins","CP10WF Collagen Peptides 10 oz. - Whole Foods","","Finished Good","2019-Oct-02 03:15 PM","100.00%","","","1959705","","Closed","9823A","","","","MSI Portage","9.50","1065.00000","0.00","0.00","0.00000","14920.00000","canisters","20000.00000","14920.00000","5080.00000"
"1959696","2019-Sep-30 01:07 PM","Vital Proteins","2019-Oct-04 01:07 PM","","No","Yes","","","VITPRO-04","Vital Proteins","CP10WFT Collagen Peptides Whole Foods 10oz (6 Pack)","","Finished Good","2019-Oct-04 03:15 PM","100.00%","","","1959696","","Closed","9823A","","","","MSI Portage","0.00","0.00000","0.00","0.00","0.00000","14214.00000","canisters","20000.00000","14214.00000","5786.00000"
